PROJECT_ID,SAMPLE_ID,MATRIX,COLLECT_DATE,LAB_SAMPLE_ID,SAMPLE_TYPE,LOCATION,REC_DATE,RUN_DATE_TIME,ANL_BATCH,PRP_BATCH,EXTRACTION_CODE,EXTRACTED_DATE,ANALYTE,DISSOLVED,CAS_NUMBER,ANALYTE_FLAG,ANALYTICAL_METHOD,RESULT,RESULTFLAG,TEXT_RESULT,MDL,REPDL,UNITS,ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,ALLOWABLE_LIMIT,ANALYSIS_GROUP,METHOD_ORDER,ANALYTE_ORDER,ANALYST,LOQ,LOD,DL
,MB for HBN 1746887 [VXX/29848],2,,1361711,MB,,10/26/2016 9:27,10/25/2016 12:31,VMS16336,VXX29848,SW5035A,10/25/2016 5:00,Ethylbenzene,.,100-41-4,N,SW8260B,0,U,,,12.5,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile GC/MS,90,3,CRD,25,12.5,7.8
,MB for HBN 1746887 [VXX/29848],2,,1361711,MB,,10/26/2016 9:27,10/25/2016 12:31,VMS16336,VXX29848,SW5035A,10/25/2016 5:00,Naphthalene,.,91-20-3,N,SW8260B,0,U,,,25,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile GC/MS,90,57,CRD,50,25,15
,MB for HBN 1746887 [VXX/29848],2,,1361711,MB,,10/26/2016 9:27,10/25/2016 12:31,VMS16336,VXX29848,SW5035A,10/25/2016 5:00,o-Xylene,.,95-47-6,N,SW8260B,0,U,,,12.5,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile GC/MS,90,58,CRD,25,12.5,7.8
,MB for HBN 1746887 [VXX/29848],2,,1361711,MB,,10/26/2016 9:27,10/25/2016 12:31,VMS16336,VXX29848,SW5035A,10/25/2016 5:00,P & M -Xylene,.,P & M -Xylene,N,SW8260B,0,U,,,25,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile GC/MS,90,55,CRD,50,25,15
,MB for HBN 1746887 [VXX/29848],2,,1361711,MB,,10/26/2016 9:27,10/25/2016 12:31,VMS16336,VXX29848,SW5035A,10/25/2016 5:00,Toluene,.,108-88-3,N,SW8260B,0,U,,,12.5,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile GC/MS,90,2,CRD,25,12.5,7.8
,MB for HBN 1746887 [VXX/29848],2,,1361711,MB,,10/26/2016 9:27,10/25/2016 12:31,VMS16336,VXX29848,SW5035A,10/25/2016 5:00,Toluene-d8 (surr),.,2037-26-5,S,SW8260B,101,=,,,0,%,1,50,25,,,750,101,85,116,,,,,3,,Volatile GC/MS,90,68,CRD,0,0,0
,MB for HBN 1747467 [VXX/29900],2,,1363036,MB,,11/2/2016 8:45,11/1/2016 12:54,VFC13444,VXX29900,SW5035A,10/31/2016 0:30,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,87.5,=,,,0,%,1,50,25,,,1250,87.5,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
,MB for HBN 1747467 [VXX/29900],2,,1363036,MB,,11/2/2016 8:45,11/1/2016 12:54,VFC13444,VXX29900,SW5035A,10/31/2016 0:30,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,108,=,,,0,%,1,50,25,,,1.25,108,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
,MB for HBN 1747467 [VXX/29900],2,,1363036,MB,,11/2/2016 8:45,11/1/2016 12:54,VFC13444,VXX29900,SW5035A,10/31/2016 0:30,Benzene,.,71-43-2,N,SW8021B,0,U,,,6.25,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,12.5,6.25,4
,MB for HBN 1747467 [VXX/29900],2,,1363036,MB,,11/2/2016 8:45,11/1/2016 12:54,VFC13444,VXX29900,SW5035A,10/31/2016 0:30,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,12.5,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,25,12.5,7.8
,MB for HBN 1747467 [VXX/29900],2,,1363036,MB,,11/2/2016 8:45,11/1/2016 12:54,VFC13444,VXX29900,SW5035A,10/31/2016 0:30,Gasoline Range Organics,.,GRO,N,AK101,1.59,J,,,1.25,mg/Kg,1,50,25,,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,2.5,1.25,0.75
,MB for HBN 1747467 [VXX/29900],2,,1363036,MB,,11/2/2016 8:45,11/1/2016 12:54,VFC13444,VXX29900,SW5035A,10/31/2016 0:30,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,12.5,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,25,12.5,7.8
,MB for HBN 1747467 [VXX/29900],2,,1363036,MB,,11/2/2016 8:45,11/1/2016 12:54,VFC13444,VXX29900,SW5035A,10/31/2016 0:30,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,25,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,50,25,15
,MB for HBN 1747467 [VXX/29900],2,,1363036,MB,,11/2/2016 8:45,11/1/2016 12:54,VFC13444,VXX29900,SW5035A,10/31/2016 0:30,Toluene,.,108-88-3,N,SW8021B,0,U,,,12.5,ug/Kg,1,50,25,,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,25,12.5,7.8
,MB for HBN 1747533 [VXX/29911],2,,1363301,MB,,11/3/2016 7:59,11/2/2016 18:45,VFC13449,VXX29911,SW5035A,11/2/2016 0:30,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,78.1,=,,,0,%,1,50,25,,,1.25,78.1,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
,MB for HBN 1747533 [VXX/29911],2,,1363301,MB,,11/3/2016 7:59,11/2/2016 18:45,VFC13449,VXX29911,SW5035A,11/2/2016 0:30,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.25,mg/Kg,1,50,25,,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,2.5,1.25,0.75
,QCS for HBN 1746998 (MMS/9598),1,,1362044,QCS,,10/27/2016 13:33,10/27/2016 8:44,MMS9598,,,,Lead,.,7439-92-1,N,SW6020A,0.247,=,,,0.0001,mg/L,1,100,100,,,0.25,98.8,90,110,,,,,3,,Metals by ICP/MS,15,13,VDL,0.0002,0.0001,6.20E-05
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,95.4,=,,,,%,1,1,1,95.4,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,10/27/2016 13:11,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,5.39,=,,,0.89,mg/Kg,50,1.178,50,95.4,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,0.89,0.445,0.276
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,11/1/2016 15:28,VFC13444,VXX29900,SW5035A,10/20/2016 15:20,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,84.7,=,,,0,%,1,150.083,31.96865686,95.4,,533,84.7,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,11/1/2016 15:28,VFC13444,VXX29900,SW5035A,10/20/2016 15:20,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,119,=,,,0,%,1,150.083,31.96865686,95.4,,0.416,119,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,11/1/2016 15:28,VFC13444,VXX29900,SW5035A,10/20/2016 15:20,Benzene,.,71-43-2,N,SW8021B,0,U,,,5.58,ug/Kg,1,150.083,31.96865686,95.4,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,5.58,2.79,1.79
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,11/1/2016 15:28,VFC13444,VXX29900,SW5035A,10/20/2016 15:20,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,11.2,ug/Kg,1,150.083,31.96865686,95.4,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,11.2,5.6,3.48
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,11/1/2016 15:28,VFC13444,VXX29900,SW5035A,10/20/2016 15:20,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.12,mg/Kg,1,150.083,31.96865686,95.4,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.12,0.56,0.335
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,11/1/2016 15:28,VFC13444,VXX29900,SW5035A,10/20/2016 15:20,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,11.2,ug/Kg,1,150.083,31.96865686,95.4,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,11.2,5.6,3.48
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,11/1/2016 15:28,VFC13444,VXX29900,SW5035A,10/20/2016 15:20,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,22.3,ug/Kg,1,150.083,31.96865686,95.4,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,22.3,11.2,6.7
Merrill Field UST 17816,17816-D1-13,2,10/20/2016 15:20,1166363004,PS,,10/21/2016 15:08,11/1/2016 15:28,VFC13444,VXX29900,SW5035A,10/20/2016 15:20,Toluene,.,108-88-3,N,SW8021B,13.3,=,,,11.2,ug/Kg,1,150.083,31.96865686,95.4,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,11.2,5.6,3.48
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,93.7,=,,,,%,1,1,1,93.7,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,"1,2-Dichloroethane",.,107-06-2,N,SW8260B,0,U,,,5.85,ug/Kg,1,118.137,32.40236991,93.7,,,,,,,,,,3,,Volatile GC/MS,90,99,CRD,5.85,2.92,1.81
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,"1,2-Dichloroethane-D4 (surr)",.,17060-07-0,S,SW8260B,102,=,,,0,%,1,118.137,32.40236991,93.7,,411,102,71,136,,,,,3,,Volatile GC/MS,90,62,CRD,0,0,0
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,4-Bromofluorobenzene (surr),.,460-00-4,S,SW8260B,119,=,,,0,%,1,118.137,32.40236991,93.7,,940,119,55,151,,,,,3,,Volatile GC/MS,90,69,CRD,0,0,0
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,Benzene,.,71-43-2,N,SW8260B,0,U,,,7.32,ug/Kg,1,118.137,32.40236991,93.7,,,,,,,,,,3,,Volatile GC/MS,90,1,CRD,7.32,3.66,2.28
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,Ethylbenzene,.,100-41-4,N,SW8260B,0,U,,,14.6,ug/Kg,1,118.137,32.40236991,93.7,,,,,,,,,,3,,Volatile GC/MS,90,3,CRD,14.6,7.3,4.56
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,Naphthalene,.,91-20-3,N,SW8260B,0,U,,,29.3,ug/Kg,1,118.137,32.40236991,93.7,,,,,,,,,,3,,Volatile GC/MS,90,57,CRD,29.3,14.7,8.78
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,o-Xylene,.,95-47-6,N,SW8260B,0,U,,,14.6,ug/Kg,1,118.137,32.40236991,93.7,,,,,,,,,,3,,Volatile GC/MS,90,58,CRD,14.6,7.3,4.56
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,P & M -Xylene,.,P & M -Xylene,N,SW8260B,0,U,,,29.3,ug/Kg,1,118.137,32.40236991,93.7,,,,,,,,,,3,,Volatile GC/MS,90,55,CRD,29.3,14.7,8.78
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,Toluene,.,108-88-3,N,SW8260B,314,=,,,14.6,ug/Kg,1,118.137,32.40236991,93.7,,,,,,,,,,3,,Volatile GC/MS,90,2,CRD,14.6,7.3,4.56
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/25/2016 18:44,VMS16336,VXX29848,SW5035A,10/19/2016 15:54,Toluene-d8 (surr),.,2037-26-5,S,SW8260B,96.7,=,,,0,%,1,118.137,32.40236991,93.7,,411,96.7,85,116,,,,,3,,Volatile GC/MS,90,68,CRD,0,0,0
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,10/27/2016 13:29,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,208,=,,,1.06,mg/Kg,50,1.007,50,93.7,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,1.06,0.53,0.328
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,11/2/2016 21:16,VFC13449,VXX29911,SW5035A,10/19/2016 15:54,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,98.6,=,,,0,%,1,118.137,32.40236991,93.7,,0.529,98.6,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-D1-2,2,10/19/2016 15:54,1166363008,PS,,10/21/2016 15:08,11/2/2016 21:16,VFC13449,VXX29911,SW5035A,10/19/2016 15:54,Gasoline Range Organics,.,GRO,N,AK101,9.88,=,,,1.46,mg/Kg,1,118.137,32.40236991,93.7,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.46,0.73,0.439
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,95.8,=,,,,%,1,1,1,95.8,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,10/27/2016 13:16,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,6,=,,,0.884,mg/Kg,50,1.181,50,95.8,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,0.884,0.442,0.274
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,11/1/2016 15:47,VFC13444,VXX29900,SW5035A,10/20/2016 17:33,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,84.9,=,,,0,%,1,156.477,31.6309382,95.8,,505,84.9,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,11/1/2016 15:47,VFC13444,VXX29900,SW5035A,10/20/2016 17:33,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,119,=,,,0,%,1,156.477,31.6309382,95.8,,0.399,119,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,11/1/2016 15:47,VFC13444,VXX29900,SW5035A,10/20/2016 17:33,Benzene,.,71-43-2,N,SW8021B,0,U,,,5.28,ug/Kg,1,156.477,31.6309382,95.8,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,5.28,2.64,1.69
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,11/1/2016 15:47,VFC13444,VXX29900,SW5035A,10/20/2016 17:33,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,10.6,ug/Kg,1,156.477,31.6309382,95.8,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,10.6,5.3,3.29
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,11/1/2016 15:47,VFC13444,VXX29900,SW5035A,10/20/2016 17:33,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.06,mg/Kg,1,156.477,31.6309382,95.8,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.06,0.53,0.317
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,11/1/2016 15:47,VFC13444,VXX29900,SW5035A,10/20/2016 17:33,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,10.6,ug/Kg,1,156.477,31.6309382,95.8,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,10.6,5.3,3.29
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,11/1/2016 15:47,VFC13444,VXX29900,SW5035A,10/20/2016 17:33,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,21.1,ug/Kg,1,156.477,31.6309382,95.8,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,21.1,10.6,6.33
Merrill Field UST 17816,17816-D1-SWN-9,2,10/20/2016 17:33,1166363005,PS,,10/21/2016 15:08,11/1/2016 15:47,VFC13444,VXX29900,SW5035A,10/20/2016 17:33,Toluene,.,108-88-3,N,SW8021B,14.1,=,,,10.6,ug/Kg,1,156.477,31.6309382,95.8,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,10.6,5.3,3.29
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,88.2,=,,,,%,1,1,1,88.2,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,10/27/2016 12:22,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,6.82,=,,,1.11,mg/Kg,50,1.025,50,88.2,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,1.11,0.555,0.343
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,11/1/2016 17:20,VFC13444,VXX29900,SW5035A,10/21/2016 10:30,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,83.5,=,,,0,%,1,151.852,42.89727368,88.2,,705,83.5,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,11/1/2016 17:20,VFC13444,VXX29900,SW5035A,10/21/2016 10:30,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,151,=,,,0,%,1,151.852,42.89727368,88.2,,0.412,151,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,11/1/2016 17:20,VFC13444,VXX29900,SW5035A,10/21/2016 10:30,Benzene,.,71-43-2,N,SW8021B,0,U,,,8.01,ug/Kg,1,151.852,42.89727368,88.2,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,8.01,4,2.56
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,11/1/2016 17:20,VFC13444,VXX29900,SW5035A,10/21/2016 10:30,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,16,ug/Kg,1,151.852,42.89727368,88.2,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,16,8,5
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,11/1/2016 17:20,VFC13444,VXX29900,SW5035A,10/21/2016 10:30,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.6,mg/Kg,1,151.852,42.89727368,88.2,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.6,0.8,0.48
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,11/1/2016 17:20,VFC13444,VXX29900,SW5035A,10/21/2016 10:30,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,16,ug/Kg,1,151.852,42.89727368,88.2,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,16,8,5
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,11/1/2016 17:20,VFC13444,VXX29900,SW5035A,10/21/2016 10:30,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,32,ug/Kg,1,151.852,42.89727368,88.2,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,32,16,9.61
Merrill Field UST 17816,17816-SP-10-2,2,10/21/2016 10:30,1166363011,PS,,10/21/2016 15:08,11/1/2016 17:20,VFC13444,VXX29900,SW5035A,10/21/2016 10:30,Toluene,.,108-88-3,N,SW8021B,0,U,,,16,ug/Kg,1,151.852,42.89727368,88.2,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,16,8,5
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,94.5,=,,,,%,1,1,1,94.5,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,10/27/2016 12:26,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,7.25,=,,,1.03,mg/Kg,50,1.026,50,94.5,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,1.03,0.515,0.32
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,11/1/2016 17:38,VFC13444,VXX29900,SW5035A,10/21/2016 10:25,"1,4-Difluorobenzene (surr)",.,540-36-3,S,SW8021B,85.2,=,,,0,%,1,133.734,32.38855208,94.5,,606,85.2,72,119,,,,,3,,Volatile Fuels Department,40,21,ST,0,0,0
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,11/1/2016 17:38,VFC13444,VXX29900,SW5035A,10/21/2016 10:25,4-Bromofluorobenzene (surr),.,460-00-4,S,AK101,125,=,,,0,%,1,133.734,32.38855208,94.5,,0.467,125,50,150,,,,,3,,Volatile Fuels Department,40,15,ST,0,0,0
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,11/1/2016 17:38,VFC13444,VXX29900,SW5035A,10/21/2016 10:25,Benzene,.,71-43-2,N,SW8021B,0,U,,,6.41,ug/Kg,1,133.734,32.38855208,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,6,ST,6.41,3.21,2.05
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,11/1/2016 17:38,VFC13444,VXX29900,SW5035A,10/21/2016 10:25,Ethylbenzene,.,100-41-4,N,SW8021B,0,U,,,12.8,ug/Kg,1,133.734,32.38855208,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,8,ST,12.8,6.4,4
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,11/1/2016 17:38,VFC13444,VXX29900,SW5035A,10/21/2016 10:25,Gasoline Range Organics,.,GRO,N,AK101,0,U,,,1.28,mg/Kg,1,133.734,32.38855208,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,5,ST,1.28,0.64,0.385
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,11/1/2016 17:38,VFC13444,VXX29900,SW5035A,10/21/2016 10:25,o-Xylene,.,95-47-6,N,SW8021B,0,U,,,12.8,ug/Kg,1,133.734,32.38855208,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,9,ST,12.8,6.4,4
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,11/1/2016 17:38,VFC13444,VXX29900,SW5035A,10/21/2016 10:25,P & M -Xylene,.,P & M -Xylene,N,SW8021B,0,U,,,25.6,ug/Kg,1,133.734,32.38855208,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,10,ST,25.6,12.8,7.69
Merrill Field UST 17816,17816-SP-16-5,2,10/21/2016 10:25,1166363012,PS,,10/21/2016 15:08,11/1/2016 17:38,VFC13444,VXX29900,SW5035A,10/21/2016 10:25,Toluene,.,108-88-3,N,SW8021B,0,U,,,12.8,ug/Kg,1,133.734,32.38855208,94.5,,,,,,,,,,3,,Volatile Fuels Department,40,7,ST,12.8,6.4,4
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,10/24/2016 16:53,SPT10030,,,,Total Solids,.,PCT_Solids,N,SM21 2540G,92.4,=,,,,%,1,1,1,92.4,,,,,,,,,,3,,Solids,1200,2,IAS,,,
Merrill Field UST 17816,17816-SP-8-4,2,10/21/2016 10:22,1166363009,PS,,10/21/2016 15:08,10/27/2016 13:34,MMS9598,MXX30314,SW3050B,10/26/2016 9:47,Lead,.,7439-92-1,N,SW6020A,8.23,=,,,1.06,mg/Kg,50,1.017,50,92.4,,,,,,,,,,3,,Metals by ICP/MS,15,13,VDL,1.06,0.53,0.33
